ParentID,ParentSMILES,FragmentSMILES,MetaText
Encorafenib,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,[5*]N[5*],<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=KRAS; ARAF; BRAF; RAF1; HRAS; NRAS; TP53; MAP2K1; PTEN>
Encorafenib,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,[14*]c1ccnc([14*])n1,<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=KRAS; ARAF; BRAF; RAF1; HRAS; NRAS; TP53; MAP2K1; PTEN>
Encorafenib,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,[9*]n1cc([16*])c([14*])n1,<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=KRAS; ARAF; BRAF; RAF1; HRAS; NRAS; TP53; MAP2K1; PTEN>
Encorafenib,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,[8*]C(C)C,<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=KRAS; ARAF; BRAF; RAF1; HRAS; NRAS; TP53; MAP2K1; PTEN>
Encorafenib,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,[16*]c1cc(Cl)cc([16*])c1F,<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=KRAS; ARAF; BRAF; RAF1; HRAS; NRAS; TP53; MAP2K1; PTEN>
Encorafenib,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,[5*]N[5*],<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=KRAS; ARAF; BRAF; RAF1; HRAS; NRAS; TP53; MAP2K1; PTEN>
Encorafenib,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,[12*]S(C)(=O)=O,<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=KRAS; ARAF; BRAF; RAF1; HRAS; NRAS; TP53; MAP2K1; PTEN>
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[5*]N1CCN(C)CC1,"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[16*]c1ccc([16*])c([16*])c1,"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[1*]C([6*])=O,"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[5*]N[5*],"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[14*]c1n[nH]c2ccc([16*])cc12,"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[8*]C[8*],"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[16*]c1cc(F)cc(F)c1,"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[5*]N[5*],"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,[15*]C1CCOCC1,"<INDICATION=Metastatic Solid Tumors; Non-Small Cell Lung Carcinoma (NSCLC); Tumors, Solid> <TARGET=NTRK2; FRK; SYK; NTRK3; FGFR1; BTK; ALK; RET; IGF1R; LYN; STK3; PRKCG; KIT; FLT4; TAOK1; MET; ABL1; AURKB; CAMK1D; NTRK1; SLK; PLK4; MST1R; FLT3; SRC; TNK2; JAK2; CDK7; LRRK2; PKN2; FLT1; ROS1; PRKCQ; AXL; MAP4K5; FGFR3; EML4; MAP4K2; TBK1; RPS6KA3; CLK4; PTK2; LCK; FER; JAK3; CSF1R; BLK; KDR; GRK5; MAP4K4; AURKA; HIPK2; DAPK3; LTK; CLK2; PRKAA1; FYN>"
Enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,[5*]NC,<INDICATION=Metastatic Castration Resistant Prostate Cancer> <TARGET=BRAF; ATR; ATM; BEVI; CYP17A1; MLH1; PTEN; TP53; CDK12; PIK3CA; APC; BRCA2; AR>
Enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,[1*]C([6*])=O,<INDICATION=Metastatic Castration Resistant Prostate Cancer> <TARGET=BRAF; ATR; ATM; BEVI; CYP17A1; MLH1; PTEN; TP53; CDK12; PIK3CA; APC; BRCA2; AR>
Enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,[16*]c1ccc([16*])c(F)c1,<INDICATION=Metastatic Castration Resistant Prostate Cancer> <TARGET=BRAF; ATR; ATM; BEVI; CYP17A1; MLH1; PTEN; TP53; CDK12; PIK3CA; APC; BRCA2; AR>
Enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,[5*]N1C(=S)N([10*])C(=O)C1(C)C,<INDICATION=Metastatic Castration Resistant Prostate Cancer> <TARGET=BRAF; ATR; ATM; BEVI; CYP17A1; MLH1; PTEN; TP53; CDK12; PIK3CA; APC; BRCA2; AR>
Enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,[16*]c1ccc(C#N)c([16*])c1,<INDICATION=Metastatic Castration Resistant Prostate Cancer> <TARGET=BRAF; ATR; ATM; BEVI; CYP17A1; MLH1; PTEN; TP53; CDK12; PIK3CA; APC; BRCA2; AR>
Enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,[8*]C(F)(F)F,<INDICATION=Metastatic Castration Resistant Prostate Cancer> <TARGET=BRAF; ATR; ATM; BEVI; CYP17A1; MLH1; PTEN; TP53; CDK12; PIK3CA; APC; BRCA2; AR>
Epirubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,[3*]OC,<INDICATION=Breast Cancer; Breast Cancer Stage II; Breast Cancer Stage III; Colorectal Cancers; Hormone Refractory Prostate Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Papillary transitional cell carcinoma of bladder; Recurrent Superficial Bladder Cancer; Small Cell Lung Cancer (SCLC); Soft Tissue Sarcoma (STS); Stomach Tumor; Carcinoma in situ of urinary bladder> <TARGET=TUBB2A; HMMR; TYMSOS; FOXO1; PIK3R2; SERPINE1; ABCB1; GCKR; KCNQ1; TOP2A; GNL3; NOS1; SPIDR; TP53; PERP; ERBB2; ABCG2; ABCC2; EPHA6; MDM4; CBR3; INSR; IRS1; BCL2; SLCO1B1; CCNK; BIRC5; MISP; ABCC1; PPP2R5D; FOXP3; RBX1; CHD1; TP53AIP1; SLC28A3; IGF2BP2>
Epirubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,[3*]OC1CC([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1c([16*])cccc1C3=O,<INDICATION=Breast Cancer; Breast Cancer Stage II; Breast Cancer Stage III; Colorectal Cancers; Hormone Refractory Prostate Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Papillary transitional cell carcinoma of bladder; Recurrent Superficial Bladder Cancer; Small Cell Lung Cancer (SCLC); Soft Tissue Sarcoma (STS); Stomach Tumor; Carcinoma in situ of urinary bladder> <TARGET=TUBB2A; HMMR; TYMSOS; FOXO1; PIK3R2; SERPINE1; ABCB1; GCKR; KCNQ1; TOP2A; GNL3; NOS1; SPIDR; TP53; PERP; ERBB2; ABCG2; ABCC2; EPHA6; MDM4; CBR3; INSR; IRS1; BCL2; SLCO1B1; CCNK; BIRC5; MISP; ABCC1; PPP2R5D; FOXP3; RBX1; CHD1; TP53AIP1; SLC28A3; IGF2BP2>
Epirubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,[6*]C(=O)CO,<INDICATION=Breast Cancer; Breast Cancer Stage II; Breast Cancer Stage III; Colorectal Cancers; Hormone Refractory Prostate Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Papillary transitional cell carcinoma of bladder; Recurrent Superficial Bladder Cancer; Small Cell Lung Cancer (SCLC); Soft Tissue Sarcoma (STS); Stomach Tumor; Carcinoma in situ of urinary bladder> <TARGET=TUBB2A; HMMR; TYMSOS; FOXO1; PIK3R2; SERPINE1; ABCB1; GCKR; KCNQ1; TOP2A; GNL3; NOS1; SPIDR; TP53; PERP; ERBB2; ABCG2; ABCC2; EPHA6; MDM4; CBR3; INSR; IRS1; BCL2; SLCO1B1; CCNK; BIRC5; MISP; ABCC1; PPP2R5D; FOXP3; RBX1; CHD1; TP53AIP1; SLC28A3; IGF2BP2>
Epirubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,[13*]C1CC(N)C(O)C(C)O1,<INDICATION=Breast Cancer; Breast Cancer Stage II; Breast Cancer Stage III; Colorectal Cancers; Hormone Refractory Prostate Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Papillary transitional cell carcinoma of bladder; Recurrent Superficial Bladder Cancer; Small Cell Lung Cancer (SCLC); Soft Tissue Sarcoma (STS); Stomach Tumor; Carcinoma in situ of urinary bladder> <TARGET=TUBB2A; HMMR; TYMSOS; FOXO1; PIK3R2; SERPINE1; ABCB1; GCKR; KCNQ1; TOP2A; GNL3; NOS1; SPIDR; TP53; PERP; ERBB2; ABCG2; ABCC2; EPHA6; MDM4; CBR3; INSR; IRS1; BCL2; SLCO1B1; CCNK; BIRC5; MISP; ABCC1; PPP2R5D; FOXP3; RBX1; CHD1; TP53AIP1; SLC28A3; IGF2BP2>
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[3*]OC,"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[16*]c1cc([16*])cc([16*])c1,"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[3*]OC,"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[5*]N([5*])[5*],"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[4*]CC[4*],"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[5*]N[5*],"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[4*]C(C)C,"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[14*]c1cnc2ccc([16*])cc2n1,"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,[16*]c1cnn(C)c1,"<INDICATION=Locally Advanced, Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy urothelial carcinoma; Metastatic Susceptible FGFR3 or FGFR2 genetic alterations, Condition has progressed during or following at least one line of prior platinum- containing chemotherapy including within 12 months of neoadjuvant or adjuvant platinum-containing chemotherapy Metastatic Urothelial Carcinoma> <TARGET=SLC26A3; CYP2C9; FGFR3; FGFR1; DPYSL2; DPYSL3; DRD2; FGFR2; PIK3CA; DR1; PTEN; FGFR4>"
Eribulin,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,[13*]C1OC2CC3OC(CCC4OC(CCC56CC7OC8C(OC9CCC(CC(=O)CC2C1[15*])OC9C8O5)C7O6)CC4=C)CC(C)C3=C,"<INDICATION=Metastatic Liposarcoma; Refractory, metastatic Breast cancer; Unresectable Liposarcoma> <TARGET=TERT; TUBB2A; TUBA3E; TUBA1C; ERBB2; TUBB3; TUBB4A; TUBB1; TUBA3C; CYP3A4; ESR1; GCF1; TUBB4B; TUB; ESR2; TUBA1A; TUBB2B; TUBB; PGR; TUBB8; TUBA4A; TUBB6; CD274; TUBA1B; CDK2>"
Eribulin,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,[8*]CC(O)CN,"<INDICATION=Metastatic Liposarcoma; Refractory, metastatic Breast cancer; Unresectable Liposarcoma> <TARGET=TERT; TUBB2A; TUBA3E; TUBA1C; ERBB2; TUBB3; TUBB4A; TUBB1; TUBA3C; CYP3A4; ESR1; GCF1; TUBB4B; TUB; ESR2; TUBA1A; TUBB2B; TUBB; PGR; TUBB8; TUBA4A; TUBB6; CD274; TUBA1B; CDK2>"
Eribulin,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,[3*]OC,"<INDICATION=Metastatic Liposarcoma; Refractory, metastatic Breast cancer; Unresectable Liposarcoma> <TARGET=TERT; TUBB2A; TUBA3E; TUBA1C; ERBB2; TUBB3; TUBB4A; TUBB1; TUBA3C; CYP3A4; ESR1; GCF1; TUBB4B; TUB; ESR2; TUBA1A; TUBB2B; TUBB; PGR; TUBB8; TUBA4A; TUBB6; CD274; TUBA1B; CDK2>"
Erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,[16*]c1cccc(C#C)c1,<INDICATION=Locally Advanced Non-Small Cell Lung Cancer; Locally Advanced Pancreatic Cancer; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Pancreatic Cancer Metastatic> <TARGET=DXO; NF1; EGFR; AURKB; FGFR3; BLK; CBL; LYN; APC; TP53; ALK; ROS1; FLT1; PIK3CA; MET; SYK; YES1; ERBB4; PTEN; BIRC5; PRKD2; CYP1A2; HIPK4; FRK; MINK1; FLT4; DDR2; MAPK1; KRAS; CLK4; ABCB1; CYP3A4; JAK2; ARF1; MKNK2; LTK; CYP3A5; AR; RET; DVL2; NRG1; ABCG2; ABL1; NF2; NUP62; KDR; ERBB3; CYP2D6; FGFR4; UHRF1; PKN2; BRAF; MAP3K1; UGT1A1; IGF1R; SLK; ERRFI1; ERBB2; SLCO2B1>
Erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,[5*]N[5*],<INDICATION=Locally Advanced Non-Small Cell Lung Cancer; Locally Advanced Pancreatic Cancer; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Pancreatic Cancer Metastatic> <TARGET=DXO; NF1; EGFR; AURKB; FGFR3; BLK; CBL; LYN; APC; TP53; ALK; ROS1; FLT1; PIK3CA; MET; SYK; YES1; ERBB4; PTEN; BIRC5; PRKD2; CYP1A2; HIPK4; FRK; MINK1; FLT4; DDR2; MAPK1; KRAS; CLK4; ABCB1; CYP3A4; JAK2; ARF1; MKNK2; LTK; CYP3A5; AR; RET; DVL2; NRG1; ABCG2; ABL1; NF2; NUP62; KDR; ERBB3; CYP2D6; FGFR4; UHRF1; PKN2; BRAF; MAP3K1; UGT1A1; IGF1R; SLK; ERRFI1; ERBB2; SLCO2B1>
