Product,EMA,FDA,EN,Other,WHO,Year,Generic,DrugBank ID,ATC,ChEMBL,Indications,Targets,Last Update,SMILES,MolWeight,LogP,NumHDonors,NumHAcceptors,SMILES_cleaned,MetaText
Erlotinib,Y,Y,N,,Y,2004.0,Y,DB00530,L01EB02,CHEMBL553,Locally Advanced Non-Small Cell Lung Cancer; Locally Advanced Pancreatic Cancer; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Pancreatic Cancer Metastatic,DXO; NF1; EGFR; AURKB; FGFR3; BLK; CBL; LYN; APC; TP53; ALK; ROS1; FLT1; PIK3CA; MET; SYK; YES1; ERBB4; PTEN; BIRC5; PRKD2; CYP1A2; HIPK4; FRK; MINK1; FLT4; DDR2; MAPK1; KRAS; CLK4; ABCB1; CYP3A4; JAK2; ARF1; MKNK2; LTK; CYP3A5; AR; RET; DVL2; NRG1; ABCG2; ABL1; NF2; NUP62; KDR; ERBB3; CYP2D6; FGFR4; UHRF1; PKN2; BRAF; MAP3K1; UGT1A1; IGF1R; SLK; ERRFI1; ERBB2; SLCO2B1,2024-07-25,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,393.4430000000002,3.405100000000002,1,7,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,<INDICATION=Locally Advanced Non-Small Cell Lung Cancer; Locally Advanced Pancreatic Cancer; Metastatic Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma (NSCLC); Pancreatic Cancer Metastatic> <TARGET=DXO; NF1; EGFR; AURKB; FGFR3; BLK; CBL; LYN; APC; TP53; ALK; ROS1; FLT1; PIK3CA; MET; SYK; YES1; ERBB4; PTEN; BIRC5; PRKD2; CYP1A2; HIPK4; FRK; MINK1; FLT4; DDR2; MAPK1; KRAS; CLK4; ABCB1; CYP3A4; JAK2; ARF1; MKNK2; LTK; CYP3A5; AR; RET; DVL2; NRG1; ABCG2; ABL1; NF2; NUP62; KDR; ERBB3; CYP2D6; FGFR4; UHRF1; PKN2; BRAF; MAP3K1; UGT1A1; IGF1R; SLK; ERRFI1; ERBB2; SLCO2B1>
Estramustine,N,Y,Y,,N,1981.0,N,DB01196,L01XX11,CHEMBL1575,Metastatic Hormone Refractory Prostate Cancer,TDP1; BCL2; BLM; AR; POLK; KAT2A; HEXB; VDR; KLK3; BAX; USP1,2024-07-24,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,440.4110000000002,5.182000000000006,1,3,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,<INDICATION=Metastatic Hormone Refractory Prostate Cancer> <TARGET=TDP1; BCL2; BLM; AR; POLK; KAT2A; HEXB; VDR; KLK3; BAX; USP1>
Etoposide,N,Y,Y,,Y,1983.0,Y,DB00773,L01CB01,CHEMBL44657,"Acute Lymphoblastic Leukaemias (ALL); Acute Myeloid Leukemia (AML); Advanced Hodgkin's Lymphoma; Ewing's Sarcoma; Merkel cell cancer; Multiple Myeloma (MM); Neuroblastomas; Neuroendocrine Tumours; Non-Hodgkin's Lymphoma (NHL); Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Prostate Cancer; Retinoblastoma; Sarcoma, Osteogenic; Small Cell Lung Cancer (SCLC); Wilms' tumor; Locally advanced Thymoma; Metastatic Thymic Cancer; Refractory Sarcoma; Refractory Testicular cancer",GDF15; SLCO1B1; NCOA3; ITGAL; TOP2A; ALK; MAPK1; PLA2G6; MYCN; ABCC1; ABCC3; TP53; AFP; ATM; CHEK1; CYP2D6; FGFR1; SLC2A4; NTRK3; TNFSF13B; HSPB2; KLK3; TYMS; CYP3A4; GSTT1; TOP2B; TBP; GMNN; NR4A1; PGP; SF3B1; DDIT3; SLIT1; NQO1; BLMH; BCL2; IGF2; BAX; TGFB1; CYP2C19; XIAP; GBX2; PLA2G1B; PAPOLA; NCOA1; GSTM1; DYNC2H1; MUC16; BTF3P11; CYP2C9; UGT1A10; GLP1R; TYMSOS; ACTR2; MAPK3; EIF4E; YAP1; CYP1A2; E2F1,2024-07-24,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,588.5620000000005,1.3385999999999991,3,13,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,"<INDICATION=Acute Lymphoblastic Leukaemias (ALL); Acute Myeloid Leukemia (AML); Advanced Hodgkin's Lymphoma; Ewing's Sarcoma; Merkel cell cancer; Multiple Myeloma (MM); Neuroblastomas; Neuroendocrine Tumours; Non-Hodgkin's Lymphoma (NHL); Non-Small Cell Lung Carcinoma (NSCLC); Ovarian Cancer; Prostate Cancer; Retinoblastoma; Sarcoma, Osteogenic; Small Cell Lung Cancer (SCLC); Wilms' tumor; Locally advanced Thymoma; Metastatic Thymic Cancer; Refractory Sarcoma; Refractory Testicular cancer> <TARGET=GDF15; SLCO1B1; NCOA3; ITGAL; TOP2A; ALK; MAPK1; PLA2G6; MYCN; ABCC1; ABCC3; TP53; AFP; ATM; CHEK1; CYP2D6; FGFR1; SLC2A4; NTRK3; TNFSF13B; HSPB2; KLK3; TYMS; CYP3A4; GSTT1; TOP2B; TBP; GMNN; NR4A1; PGP; SF3B1; DDIT3; SLIT1; NQO1; BLMH; BCL2; IGF2; BAX; TGFB1; CYP2C19; XIAP; GBX2; PLA2G1B; PAPOLA; NCOA1; GSTM1; DYNC2H1; MUC16; BTF3P11; CYP2C9; UGT1A10; GLP1R; TYMSOS; ACTR2; MAPK3; EIF4E; YAP1; CYP1A2; E2F1>"
Everolimus,Y,Y,N,,N,2009.0,Y,DB01590,L04AA18; L01EG02,CHEMBL1908360,"Subependymal giant cell astrocytoma, tuberous sclerosis complex; Advanced Carcinoid tumor; Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors; Locally advanced lung origin Progressive Neuroendocrine Tumors; Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors; Metastatic lung origin Progressive Neuroendocrine Tumors; Pancreatic origin Progressive Neuroendocrine Tumors; Refractory Advanced Renal Cell Carcinoma; Refractory Waldenstrom's Macroglobulinaemia; Refractory, advanced Breast cancer; Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors; Unresectable lung origin Progressive Neuroendocrine Tumors",PIK3CA; ESR1; CDKN2A; FKBP1A; HRAS; FGFR4; FLT3; VHL; TSC1; RPTOR; BRAF; AR; MTOR; PBRM1; TSC2; NRAS; STK11; AKT2; FLCN; ERBB2; AKT3; ARID1A; PTEN; KRAS; CTNNB1; NF2; KDM5C; ATM; BAP1; AKT1; ETFB; PIK3R1; ESR2; NF1; RET,2024-07-25,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC,958.24,6.197200000000008,3,14,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,"<INDICATION=Subependymal giant cell astrocytoma, tuberous sclerosis complex; Advanced Carcinoid tumor; Locally advanced gastrointestinal origin Progressive Neuroendocrine Tumors; Locally advanced lung origin Progressive Neuroendocrine Tumors; Metastatic gastrointestinal origin Progressive Neuroendocrine Tumors; Metastatic lung origin Progressive Neuroendocrine Tumors; Pancreatic origin Progressive Neuroendocrine Tumors; Refractory Advanced Renal Cell Carcinoma; Refractory Waldenstrom's Macroglobulinaemia; Refractory, advanced Breast cancer; Unresectable gastrointestinal origin Progressive Neuroendocrine Tumors; Unresectable lung origin Progressive Neuroendocrine Tumors> <TARGET=PIK3CA; ESR1; CDKN2A; FKBP1A; HRAS; FGFR4; FLT3; VHL; TSC1; RPTOR; BRAF; AR; MTOR; PBRM1; TSC2; NRAS; STK11; AKT2; FLCN; ERBB2; AKT3; ARID1A; PTEN; KRAS; CTNNB1; NF2; KDM5C; ATM; BAP1; AKT1; ETFB; PIK3R1; ESR2; NF1; RET>"
Exemestane,N,Y,Y,,N,1999.0,Y,DB00990,L02BG06,CHEMBL1200374,"Early Breast Cancer; Refractory, advanced Breast cancer",CYP19A1; TCL1A; BGLAP; STK11; ESR1; ESR2; MAP4K4; CYP1B1; PGR; CPD; IGF1R; AKR1C3; NFE2L2; TUBB1; CCDC148; AR; ERBB2,2024-07-24,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C,296.40999999999997,4.029500000000003,0,2,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,"<INDICATION=Early Breast Cancer; Refractory, advanced Breast cancer> <TARGET=CYP19A1; TCL1A; BGLAP; STK11; ESR1; ESR2; MAP4K4; CYP1B1; PGR; CPD; IGF1R; AKR1C3; NFE2L2; TUBB1; CCDC148; AR; ERBB2>"
Fedratinib,Y,Y,N,,N,2019.0,N,DB12500,L01EJ02,CHEMBL1287853,,JAK2; EPHB3; EPHB2; TYK2; EFNA4; FLT3; EPHB1,2024-07-24,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,524.6910000000004,4.823620000000004,3,8,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,<INDICATION=nan> <TARGET=JAK2; EPHB3; EPHB2; TYK2; EFNA4; FLT3; EPHB1>
Fludarabine,N,Y,Y,,Y,1991.0,Y,DB01073,L01BB05,CHEMBL1568,B-cell chronic lymphocytic leukemia/prolymphocytic leukemia/small lymphocytic lymphoma refractory; Refractory Non-Hodgkin's lymphoma,MPO; NFE2L2; IKZF1; RRM1; POLA1; POLE3; PRIM2; BAX; POLD2; ADH1A; ATM; RRM2B; PIK3CG; POLA2; SLCO1B1; CYP2E1; POLD3; SLC29A1; SMAD3; POLD4; CXCL12; POLD1; POLE; SULT2B1; POLE2; DCK; SLC22A12; XIAP; RRM2; NIPSNAP2; PRIM1; GBA1LP; ADA; CD40,2024-07-24,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,285.23500000000007,-1.8409,4,9,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,<INDICATION=B-cell chronic lymphocytic leukemia/prolymphocytic leukemia/small lymphocytic lymphoma refractory; Refractory Non-Hodgkin's lymphoma> <TARGET=MPO; NFE2L2; IKZF1; RRM1; POLA1; POLE3; PRIM2; BAX; POLD2; ADH1A; ATM; RRM2B; PIK3CG; POLA2; SLCO1B1; CYP2E1; POLD3; SLC29A1; SMAD3; POLD4; CXCL12; POLD1; POLE; SULT2B1; POLE2; DCK; SLC22A12; XIAP; RRM2; NIPSNAP2; PRIM1; GBA1LP; ADA; CD40>
Fluorouracil,N,Y,Y,,Y,1962.0,Y,DB00544,L01BC02,CHEMBL185,Breast Cancer; Malignant Neoplasm of Colon; Malignant Neoplasm of Pancreas; Malignant Neoplasm of Stomach; Rectal Carcinoma; Superficial Basal Cell Carcinoma,OR10AE3P; PERP; BDNF; GCKR; MECP2; RGS5; GNL3; NOS1; TYMS; FPGS; MUC2; DPYD; FOXO1; FGFR4; ABCC4; REV3L; HSPA5; IL11; CYP19A1; KRAS; CSPG4; PIK3R2; CYP3A4; CD274; ERCC1; LGR5; DLG5; OSGEP; TOP2A; NRAS; FAS; TP53AIP1; IGFBP3; MEGF11; XRCC3; CYP3A; KLC1; WNT5B; ATRX; PPP2R5D; ALCAM; EGFR; BRAF; PTEN; KCNQ1; IL6R; TMEM167A; SLC19A1; EXO1; ATM; CYP2E1; PIK3CA; ABCC1; TSHB; HBB; ITGAL; AURKA; DTYMK; CBR1; MSH6; E2F1; PMS2; ABCC2; ABCB1; CHN2; BIRC5; NT5C1A; RALBP1; CYP4X1; TP53; KLC3; ENOSF1; SELE; SCN1A; SMAD4; TYMP; TYMSOS; IGF2BP2; UPB1; RBX1; TWIST1; ABCC5; FGFR2; PTPRC; TPT1; COLEC10; CBR3; CXCL8; CYP2C8; PARD3B; CDKN1A; CYP2C19; PSMB3P1; MSH2; SLC22A16; DKK1; MLH1; MYB; CYP1B1; PDGFRB; MUTYH; IL2RA; CCNK; INSR; ALDH3A1; IRS1; GALNT14; APEX1; BAX; MAP2K1; GNAS; KEAP1; CYP2A6; HMMR; CCND1; CDC25C; NLGN1; MTHFR; ABCG1,2024-07-25,C1=C(C(=O)NC(=O)N1)F,130.07799999999995,-0.7977000000000001,2,2,O=c1[nH]cc(F)c(=O)[nH]1,<INDICATION=Breast Cancer; Malignant Neoplasm of Colon; Malignant Neoplasm of Pancreas; Malignant Neoplasm of Stomach; Rectal Carcinoma; Superficial Basal Cell Carcinoma> <TARGET=OR10AE3P; PERP; BDNF; GCKR; MECP2; RGS5; GNL3; NOS1; TYMS; FPGS; MUC2; DPYD; FOXO1; FGFR4; ABCC4; REV3L; HSPA5; IL11; CYP19A1; KRAS; CSPG4; PIK3R2; CYP3A4; CD274; ERCC1; LGR5; DLG5; OSGEP; TOP2A; NRAS; FAS; TP53AIP1; IGFBP3; MEGF11; XRCC3; CYP3A; KLC1; WNT5B; ATRX; PPP2R5D; ALCAM; EGFR; BRAF; PTEN; KCNQ1; IL6R; TMEM167A; SLC19A1; EXO1; ATM; CYP2E1; PIK3CA; ABCC1; TSHB; HBB; ITGAL; AURKA; DTYMK; CBR1; MSH6; E2F1; PMS2; ABCC2; ABCB1; CHN2; BIRC5; NT5C1A; RALBP1; CYP4X1; TP53; KLC3; ENOSF1; SELE; SCN1A; SMAD4; TYMP; TYMSOS; IGF2BP2; UPB1; RBX1; TWIST1; ABCC5; FGFR2; PTPRC; TPT1; COLEC10; CBR3; CXCL8; CYP2C8; PARD3B; CDKN1A; CYP2C19; PSMB3P1; MSH2; SLC22A16; DKK1; MLH1; MYB; CYP1B1; PDGFRB; MUTYH; IL2RA; CCNK; INSR; ALDH3A1; IRS1; GALNT14; APEX1; BAX; MAP2K1; GNAS; KEAP1; CYP2A6; HMMR; CCND1; CDC25C; NLGN1; MTHFR; ABCG1>
Fluoxymesterone,N,Y,N,,N,1956.0,Y,DB01185,G03BA01,CHEMBL1445,"Inoperable, metastatic Breast cancer",AR; NR3C1; BEVI; PRL,2024-07-24,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F,336.447,3.3322000000000025,2,3,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,"<INDICATION=Inoperable, metastatic Breast cancer> <TARGET=AR; NR3C1; BEVI; PRL>"
Flutamide,N,Y,Y,,N,1989.0,Y,DB00499,L02BB01,CHEMBL806,C Prostatic Carcinoma; Stage B2 Prostatic Carcinoma; Stage D2 Prostatic carcinoma,CYP1A2; RORC; KLK3; AR; EHMT2; NFE2L2; CYP3A4; G6PD; TH; VIP; CYP2C19; CYP2C9; NR1I2; BIRC5; PEBP1; MPO; IL2RA; BEVI; AQP9; CDKN1A,2024-07-24,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,276.21399999999994,3.2081000000000017,1,3,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,<INDICATION=C Prostatic Carcinoma; Stage B2 Prostatic Carcinoma; Stage D2 Prostatic carcinoma> <TARGET=CYP1A2; RORC; KLK3; AR; EHMT2; NFE2L2; CYP3A4; G6PD; TH; VIP; CYP2C19; CYP2C9; NR1I2; BIRC5; PEBP1; MPO; IL2RA; BEVI; AQP9; CDKN1A>
Fotemustine,Y,N,N,,N,,,DB04106,L01AD05,CHEMBL549386,Metastatic Melanoma,MGMT; TXNRD1,2024-02-07,CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC,315.6940000000001,2.5303000000000004,1,6,CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,<INDICATION=Metastatic Melanoma> <TARGET=MGMT; TXNRD1>
Fruquintinib,Y,Y,N,,N,2023.0,N,DB11679,L01EK04,CHEMBL4303214,Metastatic Colorectal Cancer,KDR; DRD1; FLT1; DRD2; FLT4; DRD3; KRAS,2024-07-24,CC1=C(C2=C(O1)C=C(C=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(=O)NC,393.39900000000017,3.853520000000003,1,7,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,<INDICATION=Metastatic Colorectal Cancer> <TARGET=KDR; DRD1; FLT1; DRD2; FLT4; DRD3; KRAS>
Fulvestrant,Y,Y,N,,N,2002.0,Y,DB00947,L02BA03,CHEMBL1358,"Advanced or Metastatic Breast Cancer; Refractory, advanced Breast cancer; Refractory, metastatic Breast cancer",TP53; PGR; ESR2; ESR1; EML4; NOS1; EPHX2; ESRRA; FGF2; ERBB2; PIK3CA; PIK3CG; TFPI; BCYRN1P2; PTEN; RB1; CYP1A2; FGFR2; CCNE1; CDK6; XIAP; ALK; ALDH3B1; BDNF,2024-07-25,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,606.7820000000008,8.682600000000004,2,3,CC12CCC3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O,"<INDICATION=Advanced or Metastatic Breast Cancer; Refractory, advanced Breast cancer; Refractory, metastatic Breast cancer> <TARGET=TP53; PGR; ESR2; ESR1; EML4; NOS1; EPHX2; ESRRA; FGF2; ERBB2; PIK3CA; PIK3CG; TFPI; BCYRN1P2; PTEN; RB1; CYP1A2; FGFR2; CCNE1; CDK6; XIAP; ALK; ALDH3B1; BDNF>"
Futibatinib,Y,Y,N,,N,2022.0,N,DB15149,L01EN04,CHEMBL3701238,"Locally Advanced Intrahepatic Cholangiocarcinoma, Metastatic Intrahepatic Cholangiocarcinoma, Unresectable Intrahepatic Cholangiocarcinoma",NRAS; FGFR3; FGFR4; SLC26A3; DPYSL2; BRAF; DR1; PIK3CA; FGFR1; FGFR2; DPYSL3,2024-07-24,COC1=CC(=CC(=C1)C#CC2=NN(C3=NC=NC(=C23)N)C4CCN(C4)C(=O)C=C)OC,418.4570000000003,1.7849000000000004,1,8,C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,"<INDICATION=Locally Advanced Intrahepatic Cholangiocarcinoma, Metastatic Intrahepatic Cholangiocarcinoma, Unresectable Intrahepatic Cholangiocarcinoma> <TARGET=NRAS; FGFR3; FGFR4; SLC26A3; DPYSL2; BRAF; DR1; PIK3CA; FGFR1; FGFR2; DPYSL3>"
Gefitinib,Y,Y,N,,Y,2003.0,Y,DB00317,L01EB01,CHEMBL939,Metastatic Non-Small Cell Lung Cancer,PRKD3; EGFR; DXO; HIPK4; MAPK9; TNK2; PLAU; CYP2C9; CHEK2; PHKG2; MET; NUP62; BRAF; FGFR3; BLK; PBK; ERBB3; FRK; IGF1R; MINK1; MAP4K5; ROS1; ERBB4; MAP4K4; LYN; MAPK8; KEAP1; CYP2D6; MAPK14; CRKL; ABCB1; MAPK10; EMP1; SIK2; PRKD2; IRAK4; ALK; CAMK2G; YES1; UHRF1; MAPT; IGF2; PTEN; CAMK2D; SMO; PIM3; ARF1; MAP3K1; SIRT2; HCK; MKNK2; DVL2; LIMK1; PIK3CA; BRSK1; CYP3A5; FLT4; KRAS; ERBB2; LCK; GMNN; CSNK1D; RELA; PIM1; AXL; CEACAM5; SLK; IRAK1,2024-07-24,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,446.9100000000004,4.2756000000000025,1,7,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,<INDICATION=Metastatic Non-Small Cell Lung Cancer> <TARGET=PRKD3; EGFR; DXO; HIPK4; MAPK9; TNK2; PLAU; CYP2C9; CHEK2; PHKG2; MET; NUP62; BRAF; FGFR3; BLK; PBK; ERBB3; FRK; IGF1R; MINK1; MAP4K5; ROS1; ERBB4; MAP4K4; LYN; MAPK8; KEAP1; CYP2D6; MAPK14; CRKL; ABCB1; MAPK10; EMP1; SIK2; PRKD2; IRAK4; ALK; CAMK2G; YES1; UHRF1; MAPT; IGF2; PTEN; CAMK2D; SMO; PIM3; ARF1; MAP3K1; SIRT2; HCK; MKNK2; DVL2; LIMK1; PIK3CA; BRSK1; CYP3A5; FLT4; KRAS; ERBB2; LCK; GMNN; CSNK1D; RELA; PIM1; AXL; CEACAM5; SLK; IRAK1>
Gemcitabine,N,Y,Y,,Y,1996.0,Y,DB00441,L01BC05,CHEMBL888,"Advanced Ovarian Cancer; Bladder Transitional Cell Carcinoma Stage IV; Cervical Cancers; Cutaneous T-Cell Lymphoma (CTCL); Head and Neck Carcinoma; Hodgkins Disease (HD); Locally Advanced Pancreatic Adenocarcinoma; Mesothelioma; Metastatic Breast Cancer; Non-Small Cell Lung Cancer Stage IIIB; Non-small Cell Lung Cancer (NSCLC), Stage IV; Non-small Cell Lung Cancer Stage IIIA; Small Cell Lung Cancer (SCLC); Stage 4 Pancreatic adenocarcinoma",C6orf15; CYP2C8; NIPSNAP2; ATAT1; AR; WWOX; BRCA2; MDM2; GPX5; SLC29A1; RRM1; POLD1; RAF1; CIP2A; POLE3; TP53; POLD2; POLD4; FKBP5; CHEK1; FANCC; POLD3; CD274; FGFR3; XRCC1; PRIM2; NRAS; POLE2; SERPINC1; POLE; PSORS1C1; TNF; DDX53; NT5C; SERPINA5; RRM2B; BRCA1; PPP1R18; PRB2; CDA; DCP1B; CAMK4; UBASH3B; PRRC2A; MTHFD1; SH2D5; BRAF; PPP1R13L; TNC; OR4D6; DOCK8; PTEN; SLCO1B1; FHL2; IGF2; PPCDC; GBA1LP; ERCC1; RRM2; HCP5; MS4A2; HRAS; ESR2; PIK3CA; SMAD4; POLR1G; MTHFR; ETS2; CDKN2A; CDSN; NT5C1A; SLC29A2; BAZ2B; ACSS2; ALG10; NRG1; MUCL3; HLA-C; WEE1; CDC5L; BTRC; KLC3; XYLT2; MSH5; PRIM1; ALOX5AP; TGM2; CBL; KRAS; TENT4A; ERBB2; POLA2; POLA1,2024-07-24,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,263.2,-1.2886000000000004,3,7,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,"<INDICATION=Advanced Ovarian Cancer; Bladder Transitional Cell Carcinoma Stage IV; Cervical Cancers; Cutaneous T-Cell Lymphoma (CTCL); Head and Neck Carcinoma; Hodgkins Disease (HD); Locally Advanced Pancreatic Adenocarcinoma; Mesothelioma; Metastatic Breast Cancer; Non-Small Cell Lung Cancer Stage IIIB; Non-small Cell Lung Cancer (NSCLC), Stage IV; Non-small Cell Lung Cancer Stage IIIA; Small Cell Lung Cancer (SCLC); Stage 4 Pancreatic adenocarcinoma> <TARGET=C6orf15; CYP2C8; NIPSNAP2; ATAT1; AR; WWOX; BRCA2; MDM2; GPX5; SLC29A1; RRM1; POLD1; RAF1; CIP2A; POLE3; TP53; POLD2; POLD4; FKBP5; CHEK1; FANCC; POLD3; CD274; FGFR3; XRCC1; PRIM2; NRAS; POLE2; SERPINC1; POLE; PSORS1C1; TNF; DDX53; NT5C; SERPINA5; RRM2B; BRCA1; PPP1R18; PRB2; CDA; DCP1B; CAMK4; UBASH3B; PRRC2A; MTHFD1; SH2D5; BRAF; PPP1R13L; TNC; OR4D6; DOCK8; PTEN; SLCO1B1; FHL2; IGF2; PPCDC; GBA1LP; ERCC1; RRM2; HCP5; MS4A2; HRAS; ESR2; PIK3CA; SMAD4; POLR1G; MTHFR; ETS2; CDKN2A; CDSN; NT5C1A; SLC29A2; BAZ2B; ACSS2; ALG10; NRG1; MUCL3; HLA-C; WEE1; CDC5L; BTRC; KLC3; XYLT2; MSH5; PRIM1; ALOX5AP; TGM2; CBL; KRAS; TENT4A; ERBB2; POLA2; POLA1>"
Gilteritinib,Y,Y,N,,N,2018.0,N,DB12141,L01EX13,CHEMBL3301622,Relapsed or Refractory Acute Myeloid Leukemia With FLT3 Activating Mutations,HBEGF; AXL; DRD5P1; EML4; KIT; JAK1; CBL; DTNB; DPYS; NRAS; FLT3; ALK; DTNA; DTX1; IDH2; BRAF; JAK3; JAK2; PTK2B,2024-07-24,CCC1=C(N=C(C(=N1)C(=O)N)NC2=CC(=C(C=C2)N3CCC(CC3)N4CCN(CC4)C)OC)NC5CCOCC5,552.7240000000004,2.697200000000002,3,10,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,<INDICATION=Relapsed or Refractory Acute Myeloid Leukemia With FLT3 Activating Mutations> <TARGET=HBEGF; AXL; DRD5P1; EML4; KIT; JAK1; CBL; DTNB; DPYS; NRAS; FLT3; ALK; DTNA; DTX1; IDH2; BRAF; JAK3; JAK2; PTK2B>
Glasdegib,Y,Y,N,,N,2018.0,N,DB11978,L01XJ03,CHEMBL2043437,Acute Myeloid Leukemia (AML),SMO; ALOX12; MTOR; FLT3,2024-07-24,CN1CCC(CC1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N,374.44800000000015,3.391580000000001,3,4,CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,<INDICATION=Acute Myeloid Leukemia (AML)> <TARGET=SMO; ALOX12; MTOR; FLT3>
Goserelin,N,Y,Y,,N,1989.0,N,DB00014,L02AE03,CHEMBL1201247,Advanced Breast Cancer; Early Breast Cancer; Advanced carcinoma of the prostate; Stage M1 hormone dependent carcinoma of the prostate; Stage T2b carcinoma of the prostate; Stage T2c carcinoma of the prostate; Stage T3 carcinoma of the prostate; Stage T4 carcinoma of the prostate,ESR1; LHCGR; MYOD1; GNRHR; SLCO1B1; GNRH1; ESR2; GSR; PGR,2024-07-24,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,1269.4330000000004,-3.105700000000025,17,16,CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(N)=O,<INDICATION=Advanced Breast Cancer; Early Breast Cancer; Advanced carcinoma of the prostate; Stage M1 hormone dependent carcinoma of the prostate; Stage T2b carcinoma of the prostate; Stage T2c carcinoma of the prostate; Stage T3 carcinoma of the prostate; Stage T4 carcinoma of the prostate> <TARGET=ESR1; LHCGR; MYOD1; GNRHR; SLCO1B1; GNRH1; ESR2; GSR; PGR>
